location_name,cluster,air_quality_PM2.5,temperature_celsius,air_quality_us-epa-index,uv_index,math_danger_score,gnn_bias,final_danger_score,final_category
Maseru,1,28.131221771240234,20.0,1.0,3.0,23.010000228881836,-21.6543,1.3556995391845703,SAFE
Maseru,1,28.131221771240234,20.0,1.0,3.0,23.010000228881836,-9.990458,13.019542694091797,SAFE
Mbabane,3,28.131221771240234,20.0,1.0,3.0,22.510000228881836,26.096981,48.60698127746582,MODERATE RISK
Mbabane,3,28.131221771240234,20.0,1.0,3.0,22.510000228881836,-15.891681,6.618319511413574,SAFE
Mbabane,3,28.131221771240234,20.0,1.0,3.0,22.510000228881836,-11.312889,11.197111129760742,SAFE
Melbourne,2,8.91291618347168,20.0,1.0,3.0,4.25,-26.729242,0.0,SAFE
Melbourne,2,8.91291618347168,20.0,1.0,3.0,4.25,-20.923912,0.0,SAFE
Mexico (Grupo Mexico),1,8.91291618347168,20.0,1.0,3.0,21.850000381469727,-14.21291,7.637090682983398,SAFE
Mexico City,1,56.4648551940918,20.0,1.0,3.0,34.939998626708984,-23.372242,11.567756652832031,SAFE
Mexico City,1,56.4648551940918,20.0,1.0,3.0,34.939998626708984,-25.400898,9.539100646972656,SAFE
Meyungs,1,56.4648551940918,20.0,1.0,3.0,15.720000267028809,-10.44451,5.275489807128906,SAFE
Minsk,4,21.095434188842773,20.0,1.0,3.0,5.53000020980835,-26.060583,0.0,SAFE
Minsk,4,21.095434188842773,20.0,1.0,3.0,5.53000020980835,-23.255743,0.0,SAFE
Mogadishu,1,21.095434188842773,20.0,1.0,3.0,33.459999084472656,0.45159847,33.911597549915314,LOW RISK
Mogadishu,1,21.095434188842773,20.0,1.0,3.0,33.459999084472656,-9.787185,23.67281436920166,LOW RISK
Moldova,5,9.323671340942383,20.0,1.0,3.0,15.479999542236328,-9.888703,5.591296195983887,SAFE
Mombasa,1,9.323671340942383,20.0,1.0,3.0,14.34000015258789,-18.987549,0.0,SAFE
Mombasa,1,9.323671340942383,20.0,1.0,3.0,14.34000015258789,-12.376786,1.9632139205932617,SAFE
Monaco,1,17.86121368408203,20.0,1.0,3.0,6.519999980926514,-23.456757,0.0,SAFE
Monaco,1,17.86121368408203,20.0,1.0,3.0,6.519999980926514,-27.34299,0.0,SAFE
Monrovia,1,17.86121368408203,20.0,1.0,3.0,17.200000762939453,-14.4720745,2.727926254272461,SAFE
Monrovia,1,17.86121368408203,20.0,1.0,3.0,17.200000762939453,-5.0903206,12.10968017578125,SAFE
Montevideo,2,1.891176462173462,20.0,1.0,3.0,6.389999866485596,-26.622375,0.0,SAFE
Montevideo,2,1.891176462173462,20.0,1.0,3.0,6.389999866485596,-13.811515,0.0,SAFE
Morocco City,5,24.1971492767334,20.0,1.0,3.0,45.380001068115234,11.407167,56.78716850280762,MODERATE RISK
Moroni,1,24.1971492767334,20.0,1.0,3.0,19.559999465942383,-2.5840728,16.975926637649536,SAFE
Moroni,1,24.1971492767334,20.0,1.0,3.0,19.559999465942383,-12.974098,6.585901260375977,SAFE
Moroni,1,24.1971492767334,20.0,1.0,3.0,19.559999465942383,-18.16996,1.3900394439697266,SAFE
Moroni,1,24.1971492767334,20.0,1.0,3.0,19.559999465942383,-23.453667,0.0,SAFE
Moroni,1,24.1971492767334,20.0,1.0,3.0,19.559999465942383,-24.889473,0.0,SAFE
Moscow,2,5.9931464195251465,20.0,1.0,3.0,18.399999618530273,-20.591425,0.0,SAFE
Moscow,2,5.9931464195251465,20.0,1.0,3.0,18.399999618530273,-23.128777,0.0,SAFE
Muscat,5,5.9931464195251465,20.0,1.0,3.0,44.130001068115234,26.350975,70.48097610473633,HIGH RISK
Muscat,5,5.9931464195251465,20.0,1.0,3.0,44.130001068115234,20.829159,64.95915985107422,HIGH RISK
N'djamena,5,15.163257598876953,20.0,1.0,3.0,29.229999542236328,13.411649,42.641648292541504,MODERATE RISK
N'djamena,5,15.163257598876953,20.0,1.0,3.0,29.229999542236328,24.733719,53.96371841430664,MODERATE RISK
Nairobi,0,15.163257598876953,20.0,1.0,3.0,26.540000915527344,-9.406348,17.133652687072754,SAFE
Nairobi,0,15.163257598876953,20.0,1.0,3.0,26.540000915527344,-10.111389,16.428611755371094,SAFE
Namawbin,5,7.323470115661621,20.0,1.0,3.0,57.38999938964844,21.45755,78.84754943847656,HIGH RISK
Nan,0,10.805280685424805,20.0,1.0,3.0,39.779998779296875,-5.7768974,34.00310134887695,LOW RISK
Nan,0,10.805280685424805,20.0,1.0,3.0,39.779998779296875,29.654087,69.43408584594727,HIGH RISK
Nassau,1,10.805280685424805,20.0,1.0,3.0,5.699999809265137,-19.4089,0.0,SAFE
Nassau,1,10.805280685424805,20.0,1.0,3.0,5.699999809265137,-26.559467,0.0,SAFE
National,0,8.149999618530273,20.0,1.0,3.0,5.0,-9.595141,0.0,SAFE
National,0,8.149999618530273,20.0,1.0,3.0,5.0,17.146278,22.146278381347656,LOW RISK
New Delhi,5,8.149999618530273,20.0,1.0,3.0,93.62999725341797,26.157852,100.0,EXTREME DANGER
New Delhi,5,8.149999618530273,20.0,1.0,3.0,93.62999725341797,22.600216,100.0,EXTREME DANGER
New Guatemala,1,0.925000011920929,20.0,1.0,3.0,38.29999923706055,-9.693916,28.606082916259766,LOW RISK
New York,2,30.857637405395508,20.0,1.0,3.0,6.760000228881836,-15.144373,0.0,SAFE
New York,2,30.857637405395508,20.0,1.0,3.0,6.760000228881836,-26.109226,0.0,SAFE
Newport East,1,30.857637405395508,20.0,1.0,3.0,4.380000114440918,-19.48913,0.0,SAFE
Ngaoundere,0,75.21652221679688,20.0,1.0,3.0,24.1200008392334,13.723074,37.843074798583984,LOW RISK
Ngaoundere,0,75.21652221679688,20.0,1.0,3.0,24.1200008392334,-18.259884,5.860116958618164,SAFE
Niamey,0,75.21652221679688,20.0,1.0,3.0,35.939998626708984,24.879847,60.81984519958496,HIGH RISK
Niamey,0,75.21652221679688,20.0,1.0,3.0,35.939998626708984,12.164034,48.10403251647949,MODERATE RISK
Niamey,0,75.21652221679688,20.0,1.0,3.0,35.939998626708984,22.872807,58.81280517578125,MODERATE RISK
Nicosia,2,17.56722640991211,20.0,1.0,3.0,9.640000343322754,-23.983208,0.0,SAFE
Nicosia,2,17.56722640991211,20.0,1.0,3.0,9.640000343322754,12.954,22.594000816345215,LOW RISK
Ninga,1,17.56722640991211,20.0,1.0,3.0,4.25,-20.092987,0.0,SAFE
Norman Gardens,5,9.809110641479492,20.0,1.0,3.0,34.709999084472656,-6.1867723,28.523226737976074,LOW RISK
Nouakchott,0,9.809110641479492,20.0,1.0,3.0,35.040000915527344,11.998482,47.038482666015625,MODERATE RISK
Nouakchott,0,9.809110641479492,20.0,1.0,3.0,35.040000915527344,11.153743,46.19374370574951,MODERATE RISK
Nuku'alofa,1,7.2562103271484375,20.0,1.0,3.0,4.78000020980835,-22.744818,0.0,SAFE
Nuku'alofa,1,7.2562103271484375,20.0,1.0,3.0,4.78000020980835,-22.76378,0.0,SAFE
Nuku`Aloia,0,7.2562103271484375,20.0,1.0,3.0,5.590000152587891,-10.575777,0.0,SAFE
Nuku`Aloia,0,7.2562103271484375,20.0,1.0,3.0,5.590000152587891,-22.646557,0.0,SAFE
Oslo,4,62.650001525878906,20.0,1.0,3.0,6.010000228881836,-26.621582,0.0,SAFE
Oslo,4,62.650001525878906,20.0,1.0,3.0,6.010000228881836,-24.72166,0.0,SAFE
Ottawa,4,62.650001525878906,20.0,1.0,3.0,5.670000076293945,-26.590786,0.0,SAFE
Ottawa,4,62.650001525878906,20.0,1.0,3.0,5.670000076293945,-26.70409,0.0,SAFE
Ouagadougou,5,2.8701915740966797,20.0,1.0,3.0,25.010000228881836,4.774576,29.784576416015625,LOW RISK
Ouagadougou,5,2.8701915740966797,20.0,1.0,3.0,25.010000228881836,21.508186,46.51818656921387,MODERATE RISK
Palau,1,2.8701915740966797,20.0,1.0,3.0,14.229999542236328,-9.918161,4.311838150024414,SAFE
Palau,1,2.8701915740966797,20.0,1.0,3.0,14.229999542236328,-11.397219,2.8327808380126953,SAFE
Palikir,1,50.436092376708984,20.0,1.0,3.0,21.90999984741211,-1.4797909,20.430208921432495,LOW RISK
Palikir,1,50.436092376708984,20.0,1.0,3.0,21.90999984741211,-11.431902,10.478097915649414,SAFE
Panama City,1,50.436092376708984,20.0,1.0,3.0,5.429999828338623,-11.376686,0.0,SAFE
Panama City,1,50.436092376708984,20.0,1.0,3.0,5.429999828338623,-9.6365185,0.0,SAFE
Paramaribo,1,5.8643317222595215,20.0,1.0,3.0,5.769999980926514,-13.633537,0.0,SAFE
Paramaribo,1,5.8643317222595215,20.0,1.0,3.0,5.769999980926514,-11.197357,0.0,SAFE
Paris,4,5.8643317222595215,20.0,1.0,3.0,16.760000228881836,-26.478024,0.0,SAFE
Paris,4,5.8643317222595215,20.0,1.0,3.0,16.760000228881836,-24.953413,0.0,SAFE
Pasto,2,1.7999999523162842,20.0,1.0,3.0,11.649999618530273,-21.551258,0.0,SAFE
Pathein,1,141.1519012451172,20.0,1.0,3.0,22.559999465942383,-0.41864303,22.14135643839836,LOW RISK
Phnom Penh,3,141.1519012451172,20.0,1.0,3.0,53.22999954223633,28.722057,81.95205688476562,EXTREME DANGER
Phnom Penh,3,141.1519012451172,20.0,1.0,3.0,53.22999954223633,-2.1136155,51.11638402938843,MODERATE RISK
Phnum Penh,5,20.51091194152832,20.0,1.0,3.0,39.81999969482422,9.713355,49.53335475921631,MODERATE RISK
Phnum Penh,5,20.51091194152832,20.0,1.0,3.0,39.81999969482422,16.783041,56.60304069519043,MODERATE RISK
Podgorica,2,46.40838623046875,20.0,1.0,3.0,7.960000038146973,-7.5375104,0.42248964309692383,SAFE
Podgorica,2,46.40838623046875,20.0,1.0,3.0,7.960000038146973,-26.508905,0.0,SAFE
Port Louis,0,18.670246124267578,20.0,1.0,3.0,18.90999984741211,-9.0149,9.895099639892578,SAFE
Port Louis,0,18.670246124267578,20.0,1.0,3.0,18.90999984741211,-16.04745,2.862550735473633,SAFE
Port Moresby,0,18.670246124267578,20.0,1.0,3.0,13.6899995803833,-6.1226273,7.5673723220825195,SAFE
Port Moresby,0,18.670246124267578,20.0,1.0,3.0,13.6899995803833,-10.535151,3.154849052429199,SAFE
Port Of Spain,1,31.184621810913086,20.0,1.0,3.0,5.940000057220459,-12.623686,0.0,SAFE
Port Of Spain,1,31.184621810913086,20.0,1.0,3.0,5.940000057220459,-10.782665,0.0,SAFE
Port Royal,1,31.184621810913086,20.0,1.0,3.0,12.100000381469727,-10.777409,1.322591781616211,SAFE
Port Royal,1,31.184621810913086,20.0,1.0,3.0,12.100000381469727,-13.389662,0.0,SAFE
Port Vila,0,45.634681701660156,20.0,1.0,3.0,5.670000076293945,-7.412916,0.0,SAFE
Port Vila,0,45.634681701660156,20.0,1.0,3.0,5.670000076293945,-21.138401,0.0,SAFE
Port-Au-Prince,0,45.634681701660156,20.0,1.0,3.0,18.56999969482422,-2.2902036,16.27979612350464,SAFE
Port-Au-Prince,0,45.634681701660156,20.0,1.0,3.0,18.56999969482422,-13.541885,5.028114318847656,SAFE
Porto-Novo,1,44.87769317626953,20.0,1.0,3.0,37.150001525878906,-6.39398,30.75602149963379,LOW RISK
Porto-Novo,1,44.87769317626953,20.0,1.0,3.0,37.150001525878906,9.020605,46.17060661315918,MODERATE RISK
Prague,2,44.87769317626953,20.0,1.0,3.0,17.0,-23.858461,0.0,SAFE
Prague,2,44.87769317626953,20.0,1.0,3.0,17.0,-26.415428,0.0,SAFE
Praia,1,26.77111053466797,20.0,1.0,3.0,17.59000015258789,-5.624442,11.965558052062988,SAFE
Praia,1,26.77111053466797,20.0,1.0,3.0,17.59000015258789,-7.6238813,9.966118812561035,SAFE
Pretoria,0,26.77111053466797,20.0,1.0,3.0,23.520000457763672,-11.400932,12.119068145751953,SAFE
Pretoria,0,26.77111053466797,20.0,1.0,3.0,23.520000457763672,-8.555532,14.964468002319336,SAFE
Pristina,5,11.007231712341309,20.0,1.0,3.0,9.1899995803833,-11.204433,0.0,SAFE
Pristina,5,11.007231712341309,20.0,1.0,3.0,9.1899995803833,-23.42258,0.0,SAFE
Pyongyang,4,11.216248512268066,20.0,1.0,3.0,18.93000030517578,-22.95214,0.0,SAFE
Pyongyang,4,11.216248512268066,20.0,1.0,3.0,18.93000030517578,22.819124,41.74912452697754,MODERATE RISK
Quito,1,11.216248512268066,20.0,1.0,3.0,6.170000076293945,-24.63303,0.0,SAFE
Quito,1,11.216248512268066,20.0,1.0,3.0,6.170000076293945,-16.092125,0.0,SAFE
Rabat,2,11.216248512268066,20.0,1.0,3.0,5.0,-26.796375,0.0,SAFE
Rabat,2,11.216248512268066,20.0,1.0,3.0,5.0,-20.627228,0.0,SAFE
Rangoon,1,24.973304748535156,20.0,1.0,3.0,57.58000183105469,-6.825758,50.75424385070801,MODERATE RISK
Rangoon,1,24.973304748535156,20.0,1.0,3.0,57.58000183105469,29.399967,86.9799690246582,EXTREME DANGER
Reykjavik,2,28.5,20.0,1.0,3.0,5.21999979019165,-24.896193,0.0,SAFE
Riga,4,4.25813627243042,20.0,1.0,3.0,5.0,-26.145884,0.0,SAFE
Riga,4,4.25813627243042,20.0,1.0,3.0,5.0,-19.434391,0.0,SAFE
Riyadh,5,4.25813627243042,20.0,1.0,3.0,97.7300033569336,22.380661,100.0,EXTREME DANGER
Riyadh,5,4.25813627243042,20.0,1.0,3.0,97.7300033569336,12.819825,100.0,EXTREME DANGER
Rome,2,6.699999809265137,20.0,1.0,3.0,7.460000038146973,-9.836571,0.0,SAFE
Rome,2,6.699999809265137,20.0,1.0,3.0,7.460000038146973,-26.68569,0.0,SAFE
Roseau,1,58.850547790527344,20.0,1.0,3.0,10.869999885559082,-17.057285,0.0,SAFE
S-Chanf,4,58.850547790527344,20.0,1.0,3.0,8.010000228881836,-27.075731,0.0,SAFE
S. Manian,1,176.6999969482422,20.0,1.0,3.0,36.790000915527344,22.521814,59.31181526184082,MODERATE RISK
Saint George's,1,91.13664245605469,20.0,1.0,3.0,14.40999984741211,-9.280309,5.129691123962402,SAFE
Saint John's,1,91.13664245605469,20.0,1.0,3.0,9.699999809265137,-23.30057,0.0,SAFE
Saint John's,1,91.13664245605469,20.0,1.0,3.0,9.699999809265137,-16.270586,0.0,SAFE
Saint Petersburg,2,15.485458374023438,20.0,1.0,3.0,9.720000267028809,-22.160748,0.0,SAFE
San Andres,1,15.485458374023438,20.0,1.0,3.0,4.760000228881836,-22.27037,0.0,SAFE
San Ignacio,1,24.117366790771484,20.0,1.0,3.0,6.389999866485596,-22.002712,0.0,SAFE
San Ignacio,1,24.117366790771484,20.0,1.0,3.0,6.389999866485596,-25.16489,0.0,SAFE
San Jose,1,24.117366790771484,20.0,1.0,3.0,5.809999942779541,-23.799236,0.0,SAFE
San Juan,1,14.132889747619629,20.0,1.0,3.0,22.239999771118164,-18.131393,4.108606338500977,SAFE
San Marino,2,14.132889747619629,20.0,1.0,3.0,6.389999866485596,-16.758976,0.0,SAFE
San Marino,2,14.132889747619629,20.0,1.0,3.0,6.389999866485596,-26.666483,0.0,SAFE
San Salvador,0,9.789993286132812,20.0,1.0,3.0,17.110000610351562,-5.1254187,11.98458194732666,SAFE
San Salvador,0,9.789993286132812,20.0,1.0,3.0,17.110000610351562,-15.0779295,2.032071113586426,SAFE
Sanaa,5,9.789993286132812,20.0,1.0,3.0,26.959999084472656,24.168137,51.128135681152344,MODERATE RISK
Sanaa,5,9.789993286132812,20.0,1.0,3.0,26.959999084472656,20.198679,47.15867805480957,MODERATE RISK
Sanaa,5,9.789993286132812,20.0,1.0,3.0,26.959999084472656,-1.7560673,25.20393180847168,LOW RISK
Santiago,0,22.39716148376465,20.0,1.0,3.0,35.0,17.16681,52.16680908203125,MODERATE RISK
Santiago,0,22.39716148376465,20.0,1.0,3.0,35.0,-2.2227345,32.777265548706055,LOW RISK
Santo Domingo,0,16.416650772094727,20.0,1.0,3.0,5.0,-13.741838,0.0,SAFE
Santo Domingo,0,16.416650772094727,20.0,1.0,3.0,5.0,-17.153732,0.0,SAFE
Sao Paulo,1,16.416650772094727,20.0,1.0,3.0,17.93000030517578,-26.057133,0.0,SAFE
Sao Paulo,1,16.416650772094727,20.0,1.0,3.0,17.93000030517578,-24.467623,0.0,SAFE
Sarajevo,2,23.164121627807617,20.0,1.0,3.0,19.780000686645508,-17.812252,1.9677486419677734,SAFE
Sarajevo,2,23.164121627807617,20.0,1.0,3.0,19.780000686645508,-26.437538,0.0,SAFE
Sartorio,0,23.164121627807617,20.0,1.0,3.0,5.380000114440918,-4.997897,0.38210296630859375,SAFE
Seoul,4,13.930695533752441,20.0,1.0,3.0,35.220001220703125,-19.70277,15.517230987548828,SAFE
Seoul,4,13.930695533752441,20.0,1.0,3.0,35.220001220703125,24.591246,59.81124687194824,MODERATE RISK
Seoul,4,13.930695533752441,20.0,1.0,3.0,35.220001220703125,27.274689,62.49468994140625,HIGH RISK
Singapore,0,13.930695533752441,20.0,1.0,3.0,40.90999984741211,-1.7335848,39.17641508579254,LOW RISK
Singapore,0,13.930695533752441,20.0,1.0,3.0,40.90999984741211,20.261707,61.17170715332031,HIGH RISK
Skopje,2,13.930695533752441,20.0,1.0,3.0,20.690000534057617,-5.5206375,15.169363021850586,SAFE
Skopje,2,13.930695533752441,20.0,1.0,3.0,20.690000534057617,-25.489243,0.0,SAFE
Sofia,2,13.930695533752441,20.0,1.0,3.0,20.25,-16.605793,3.644207000732422,SAFE
Sofia,2,13.930695533752441,20.0,1.0,3.0,20.25,-26.168106,0.0,SAFE
Stockholm,2,6.199999809265137,20.0,1.0,3.0,5.199999809265137,-24.086575,0.0,SAFE
Stockholm,2,6.199999809265137,20.0,1.0,3.0,5.199999809265137,-26.393812,0.0,SAFE
Sucre,0,6.199999809265137,20.0,1.0,3.0,5.25,-14.820587,0.0,SAFE
Sucre,0,6.199999809265137,20.0,1.0,3.0,5.25,-25.695759,0.0,SAFE
Surabaya,1,14.784500122070312,20.0,1.0,3.0,39.709999084472656,-7.041579,32.66842031478882,LOW RISK
Surabaya,1,14.784500122070312,20.0,1.0,3.0,39.709999084472656,22.340132,62.05013084411621,HIGH RISK
Suva,1,14.784500122070312,20.0,1.0,3.0,4.940000057220459,-11.232246,0.0,SAFE
Suva,1,14.784500122070312,20.0,1.0,3.0,4.940000057220459,-14.248152,0.0,SAFE
Tallinn,2,29.997806549072266,20.0,1.0,3.0,5.590000152587891,-24.998491,0.0,SAFE
Tallinn,2,29.997806549072266,20.0,1.0,3.0,5.590000152587891,-26.122166,0.0,SAFE
Tallinn,2,29.997806549072266,20.0,1.0,3.0,5.590000152587891,13.078694,18.668694496154785,SAFE
Tarawa,1,29.997806549072266,20.0,1.0,3.0,19.139999389648438,-1.1550831,17.98491632938385,SAFE
Tarawa,1,29.997806549072266,20.0,1.0,3.0,19.139999389648438,-1.4038442,17.736155152320862,SAFE
Tashkent,4,11.44160270690918,20.0,1.0,3.0,22.18000030517578,-19.878551,2.3014488220214844,SAFE
Tashkent,4,11.44160270690918,20.0,1.0,3.0,22.18000030517578,8.039345,30.219345092773438,LOW RISK
Tbilisi,4,11.44160270690918,20.0,1.0,3.0,8.970000267028809,-26.459011,0.0,SAFE
Tbilisi,4,11.44160270690918,20.0,1.0,3.0,8.970000267028809,-9.769333,0.0,SAFE
Tegucigalpa,1,14.137577056884766,20.0,1.0,3.0,6.389999866485596,-22.924807,0.0,SAFE
Tegucigalpa,1,14.137577056884766,20.0,1.0,3.0,6.389999866485596,-25.393661,0.0,SAFE
Tehran,3,14.137577056884766,20.0,1.0,3.0,42.290000915527344,-8.816137,33.47386360168457,LOW RISK
Tehran,3,14.137577056884766,20.0,1.0,3.0,42.290000915527344,16.638058,58.92805862426758,MODERATE RISK
Thimphu,0,15.460658073425293,20.0,1.0,3.0,10.569999694824219,-12.7576,0.0,SAFE
Thimphu,0,15.460658073425293,20.0,1.0,3.0,10.569999694824219,-26.09811,0.0,SAFE
Tirana,4,15.460658073425293,20.0,1.0,3.0,8.100000381469727,-26.554798,0.0,SAFE
Tirana,4,15.460658073425293,20.0,1.0,3.0,8.100000381469727,-4.6823673,3.417633056640625,SAFE
Tokyo,2,6.0384602546691895,20.0,1.0,3.0,17.5,-3.770875,13.729125022888184,SAFE
Tokyo,2,6.0384602546691895,20.0,1.0,3.0,17.5,-0.31770322,17.18229678273201,SAFE
Tripoli,5,6.0384602546691895,20.0,1.0,3.0,21.760000228881836,15.186298,36.946298599243164,LOW RISK
Tripoli,5,6.0384602546691895,20.0,1.0,3.0,21.760000228881836,-17.6097,4.150300979614258,SAFE
Tunis,2,12.227463722229004,20.0,1.0,3.0,19.709999084472656,1.0334383,20.74343740940094,LOW RISK
Tunis,2,12.227463722229004,20.0,1.0,3.0,19.709999084472656,-26.473566,0.0,SAFE
Ulaanbaatar,4,12.227463722229004,20.0,1.0,3.0,17.290000915527344,-24.625492,0.0,SAFE
Ulaanbaatar,4,12.227463722229004,20.0,1.0,3.0,17.290000915527344,-26.353119,0.0,SAFE
Vaduz,2,2.1500000953674316,20.0,1.0,3.0,5.389999866485596,-27.114809,0.0,SAFE
Vaduz,2,2.1500000953674316,20.0,1.0,3.0,5.389999866485596,-27.097965,0.0,SAFE
Valletta,2,2.1500000953674316,20.0,1.0,3.0,8.100000381469727,-26.279356,0.0,SAFE
Valletta,2,2.1500000953674316,20.0,1.0,3.0,8.100000381469727,13.077425,21.177425384521484,LOW RISK
Vatican City,2,8.592063903808594,20.0,1.0,3.0,7.400000095367432,-9.543444,0.0,SAFE
Vatican City,2,8.592063903808594,20.0,1.0,3.0,7.400000095367432,-26.702663,0.0,SAFE
Vestmannaeyjar,2,8.592063903808594,20.0,1.0,3.0,4.599999904632568,-25.67982,0.0,SAFE
Vestmannaeyjar,2,8.592063903808594,20.0,1.0,3.0,4.599999904632568,-25.805862,0.0,SAFE
Victoria,0,63.87229537963867,20.0,1.0,3.0,33.77000045776367,-6.5306826,27.239317893981934,LOW RISK
Victoria,0,63.87229537963867,20.0,1.0,3.0,33.77000045776367,3.077479,36.84747934341431,LOW RISK
Vienna,4,63.87229537963867,20.0,1.0,3.0,17.59000015258789,-26.413357,0.0,SAFE
Vienna,4,63.87229537963867,20.0,1.0,3.0,17.59000015258789,-19.61441,0.0,SAFE
Vientiane,1,27.81045913696289,20.0,1.0,3.0,40.220001220703125,0.69688296,40.91688418388367,MODERATE RISK
Vientiane,1,27.81045913696289,20.0,1.0,3.0,40.220001220703125,11.213701,51.43370246887207,MODERATE RISK
Vilnius,2,27.81045913696289,20.0,1.0,3.0,6.670000076293945,-24.370125,0.0,SAFE
Vilnius,2,27.81045913696289,20.0,1.0,3.0,6.670000076293945,-26.407742,0.0,SAFE
Warsaw,4,11.071788787841797,20.0,1.0,3.0,18.489999771118164,-25.666111,0.0,SAFE
Washington Harbor,4,11.071788787841797,20.0,1.0,3.0,5.050000190734863,-26.751854,0.0,SAFE
Washington Harbor,4,11.071788787841797,20.0,1.0,3.0,5.050000190734863,-26.211416,0.0,SAFE
Washington Park,2,20.98546600341797,20.0,1.0,3.0,7.260000228881836,-26.917463,0.0,SAFE
Wellington,0,20.98546600341797,20.0,1.0,3.0,5.139999866485596,-18.170525,0.0,SAFE
Wellington,0,20.98546600341797,20.0,1.0,3.0,5.139999866485596,-14.79392,0.0,SAFE
Windhoek,0,18.5260066986084,20.0,1.0,3.0,10.989999771118164,-13.332387,0.0,SAFE
Windhoek,0,18.5260066986084,20.0,1.0,3.0,10.989999771118164,-16.834473,0.0,SAFE
Yamoussoukro,1,18.5260066986084,20.0,1.0,3.0,5.809999942779541,-14.98834,0.0,SAFE
Yangon,0,18.5260066986084,20.0,1.0,3.0,49.91999816894531,-5.6973825,44.22261571884155,MODERATE RISK
Yangon,0,18.5260066986084,20.0,1.0,3.0,49.91999816894531,22.384705,72.30470275878906,HIGH RISK
Yaounde,1,3.0,20.0,1.0,3.0,27.059999465942383,-6.953451,20.106548309326172,LOW RISK
Yaren,4,3.0,20.0,1.0,3.0,21.040000915527344,-25.271376,0.0,SAFE
Yaren,4,3.0,20.0,1.0,3.0,21.040000915527344,0.24264148,21.282642394304276,LOW RISK
Yaren,4,3.0,20.0,1.0,3.0,21.040000915527344,9.202304,30.242304801940918,LOW RISK
Yerevan,2,10.300000190734863,20.0,1.0,3.0,9.569999694824219,2.9431195,12.513119220733643,SAFE
Yerevan,2,10.300000190734863,20.0,1.0,3.0,9.569999694824219,-24.965933,0.0,SAFE
Zagreb,4,45.073463439941406,20.0,1.0,3.0,18.950000762939453,-26.030663,0.0,SAFE
